Univariate


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	OLD_0_1	2.3997193376060326	0.3533514986369566	2.4772833601330833	0.013238675103091912	1.2005689586531254	4.7966031919905365
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	OLD_0_1	2.165711921594128	0.272904844842796	2.8315698828697626	0.004632011048787606	1.2685385279624846	3.697410858201102


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	SEXF	1.1528858328368665	0.15019803103727736	0.947204286995731	0.34353469129201697	0.858889921490242	1.5475158228074
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	SEXF	1.0355655517546993	0.11205546540465045	0.3118786234164901	0.7551327688384197	0.8313727970339733	1.2899099126251452
Univariate


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	Cohort_groupBO-2	1.7020685227122365	0.20954779343635402	2.538057217077069	0.011146975839884362	1.1287808554007162	2.5665187730167247
OS	Cohort_groupBO-3	1.1283712033861204	0.19764061067962624	0.6110848349503712	0.541143418907467	0.7659845349099752	1.6622027137671662
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	Cohort_groupBO-2	1.774197125581823	0.15953443521445573	3.593882387909487	3.257869406328168e-4	1.297794453815684	2.425480730918471
PFS	Cohort_groupBO-3	0.8876992100951173	0.15847486037991104	-0.7516796068211242	0.4522437571405531	0.6506864870144721	1.2110438795480456


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	OLD_0_1	2.399719337606033	0.3533514986369566	2.4772833601330837	0.013238675103091936	1.2005689586531256	4.796603191990537
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	OLD_0_1	2.165711921594128	0.2729048448427959	2.831569882869763	0.004632011048787598	1.2685385279624846	3.6974108582011


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	SEXF	1.1528858328368665	0.15019803103727725	0.9472042869957321	0.34353469129201636	0.8588899214902422	1.5475158228073997
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	SEXF	1.0355655517546993	0.11205546540465053	0.311878623416489	0.7551327688384205	0.831372797033973	1.2899099126251452


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
